,album,artist,trackNumber,id,name,uri,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,isHit
689,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,9,3EGAhVukm2AHkRtkUOdbW0,de nadie,spotify:track:3EGAhVukm2AHkRtkUOdbW0,2020-11-18,0.0747,0.644,179902,0.492,0,0.000377,7,0.121,-9.623,1,65,0.25,139.855,3,0.213,0
690,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,11,6tqHiBhVfWF3cNcMlBkbl0,te pongo mal(prendelo),spotify:track:6tqHiBhVfWF3cNcMlBkbl0,2020-11-18,0.00299,0.686,172621,0.71,0,0.000182,1,0.167,-7.884,1,66,0.0731,179.967,4,0.846,0
691,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,4,02Uc7usHA0spFnEqfJmNNN,¡aquí yo mando!,spotify:track:02Uc7usHA0spFnEqfJmNNN,2020-11-18,0.0323,0.723,141517,0.615,1,8.84e-06,11,0.111,-7.949,1,66,0.0524,157.087,4,0.449,0
692,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,6,5zZFQ9yDVuPG0Zh2aeRRxE,que te pedí//,spotify:track:5zZFQ9yDVuPG0Zh2aeRRxE,2020-11-18,0.902,0.347,104273,0.34,0,0.384,9,0.316,-10.923,0,65,0.0428,143.442,4,0.27,0
693,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,13,3uKkRicm0OvtCbynx02V8A,ángel sin cielo,spotify:track:3uKkRicm0OvtCbynx02V8A,2020-11-18,0.924,0.443,123459,0.178,0,0.00222,6,0.078,-14.831,0,63,0.0358,120.732,4,0.286,0
694,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,8,2uhGo14x2bQdnx8YBU9NGq,telepatía,spotify:track:2uhGo14x2bQdnx8YBU9NGq,2020-11-18,0.112,0.653,160191,0.524,0,0.0,11,0.203,-9.016,0,68,0.0502,83.97,4,0.553,0
695,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,5,2owqzsCmpkzFvFTPM9fCv9,vaya con dios,spotify:track:2owqzsCmpkzFvFTPM9fCv9,2020-11-18,0.0118,0.388,175539,0.594,0,0.000143,7,0.326,-8.014,1,65,0.0317,69.367,4,0.277,0
696,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,12,4eqORzQp46JwXhkOab7AKX,la luz(Fín),spotify:track:4eqORzQp46JwXhkOab7AKX,2020-11-18,0.0851,0.732,180000,0.457,0,2.28e-05,11,0.0805,-8.215,0,66,0.0969,166.012,4,0.58,0
697,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,10,7vo78dgK2nJ5TdtYEYV4yo,no eres tu(soy yo),spotify:track:7vo78dgK2nJ5TdtYEYV4yo,2020-11-18,0.0181,0.831,121145,0.474,0,0.00271,5,0.0989,-7.987,1,65,0.0792,149.003,4,0.35,0
698,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,3,3SCU3BX167g0Pd5QWvd4QG,//aguardiente y limón %ᵕ‿‿ᵕ%,spotify:track:3SCU3BX167g0Pd5QWvd4QG,2020-11-18,0.315,0.785,161539,0.477,0,0.00133,7,0.141,-8.755,1,66,0.0633,121.0,4,0.572,0
699,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,2,0ytL9uW7hCZh1Wn7kOQteq,fue mejor,spotify:track:0ytL9uW7hCZh1Wn7kOQteq,2020-11-18,0.607,0.684,228602,0.35,0,0.0,7,0.426,-9.399,0,71,0.0495,103.951,4,0.263,0
700,Swimmer,Tennis,9,0xpwkf4lA1u9rV7Lg1aYKQ,Matrimony II,spotify:track:0xpwkf4lA1u9rV7Lg1aYKQ,2020-02-14,0.156,0.378,227666,0.725,0,0.000494,2,0.295,-6.292,1,38,0.0291,156.173,4,0.594,0
701,Swimmer,Tennis,6,2JWiOIC2IF3wOjxC8Q42vL,Swimmer,spotify:track:2JWiOIC2IF3wOjxC8Q42vL,2020-02-14,0.00767,0.435,250146,0.542,0,0.00689,9,0.254,-7.853,0,40,0.025,158.964,4,0.558,0
702,Swimmer,Tennis,8,7rFQgzitCVulE9yT8sAj3V,Late Night,spotify:track:7rFQgzitCVulE9yT8sAj3V,2020-02-14,0.00354,0.468,214547,0.643,0,1.72e-05,4,0.271,-6.592,1,38,0.0271,113.446,4,0.247,0
703,Swimmer,Tennis,7,3fykrNGAb2rlcoDMMwZv0P,Tender as a Tomb,spotify:track:3fykrNGAb2rlcoDMMwZv0P,2020-02-14,0.901,0.491,162760,0.516,0,0.233,10,0.109,-8.986,1,38,0.033,176.116,4,0.493,0
704,Swimmer,Tennis,5,75QlOkZ92FUZyxtBGPRYv2,Echoes,spotify:track:75QlOkZ92FUZyxtBGPRYv2,2020-02-14,0.0641,0.534,204106,0.646,0,0.00642,3,0.195,-6.678,1,39,0.0261,94.515,3,0.686,0
705,Swimmer,Tennis,2,7sMn5JJ7rzgl9MmgucEXsZ,Need Your Love,spotify:track:7sMn5JJ7rzgl9MmgucEXsZ,2020-02-14,0.0336,0.374,231080,0.661,0,8.9e-05,2,0.0938,-5.713,1,57,0.0406,163.926,4,0.946,0
706,Swimmer,Tennis,4,2FLW1FnWZxGUuiDgsLDGOG,Runner,spotify:track:2FLW1FnWZxGUuiDgsLDGOG,2020-02-14,0.0817,0.527,216960,0.827,0,0.00344,7,0.126,-6.083,1,54,0.0392,157.3,4,0.704,0
707,Swimmer,Tennis,3,5MUtfvBf6O5281IAhBXDHb,How to Forgive,spotify:track:5MUtfvBf6O5281IAhBXDHb,2020-02-14,0.511,0.756,216306,0.584,0,6.4e-05,7,0.068,-6.035,1,47,0.0729,110.014,4,0.875,0
708,Swimmer,Tennis,1,4ZXIWSHrJT3yL6IrLPWPM5,I'll Haunt You,spotify:track:4ZXIWSHrJT3yL6IrLPWPM5,2020-02-14,0.729,0.51,152392,0.268,0,0.00079,4,0.122,-11.122,1,44,0.0319,72.481,4,0.139,0
709,Cape God,Allie X,2,4GSqiK9YdVNhilXMFtCiQB,Devil I Know,spotify:track:4GSqiK9YdVNhilXMFtCiQB,2020-02-21,0.0217,0.51,172880,0.536,0,7.29e-06,1,0.0869,-5.988,1,54,0.0399,90.763,4,0.384,0
710,Cape God,Allie X,9,32tUYhAygMdx9XxFxxj3It,Susie Save Your Love,spotify:track:32tUYhAygMdx9XxFxxj3It,2020-02-21,0.00457,0.646,238880,0.595,0,5.79e-06,10,0.0527,-6.709,0,62,0.0512,73.973,4,0.772,0
712,Cape God,Allie X,6,5XjVP7MAfPf0jnfoTu5BCP,June Gloom,spotify:track:5XjVP7MAfPf0jnfoTu5BCP,2020-02-21,0.296,0.726,189986,0.619,0,1.91e-05,1,0.253,-4.187,0,44,0.0568,102.008,4,0.802,0
713,Cape God,Allie X,3,2N9pECqK6IWg5XMFstXQWA,Regulars,spotify:track:2N9pECqK6IWg5XMFstXQWA,2020-02-21,0.032,0.732,221783,0.667,0,0.000574,6,0.111,-6.62,1,47,0.0391,114.965,4,0.521,0
714,Cape God,Allie X,12,4ppUKgyTYWb14iSc8gD4rd,Learning in Public,spotify:track:4ppUKgyTYWb14iSc8gD4rd,2020-02-21,0.133,0.573,228413,0.509,0,0.000129,0,0.0965,-6.42,0,41,0.0492,171.938,4,0.394,0
716,Cape God,Allie X,7,6XmLlAoo6JgsIP7xhMoGTz,Love Me Wrong,spotify:track:6XmLlAoo6JgsIP7xhMoGTz,2020-02-21,0.571,0.472,192906,0.458,0,0.0,2,0.0925,-7.912,1,55,0.0308,97.167,4,0.105,0
718,Cape God,Allie X,11,7fcIQ5qbLahTGS2TXs0dNa,Madame X,spotify:track:7fcIQ5qbLahTGS2TXs0dNa,2020-02-21,0.549,0.414,210426,0.544,0,0.000433,2,0.136,-6.786,0,40,0.0306,114.694,4,0.326,0
723,Cape God,Allie X,8,7ktS8xxspFseXxQecbg5Ll,Super Duper Party People,spotify:track:7ktS8xxspFseXxQecbg5Ll,2020-02-21,0.0474,0.724,229026,0.757,0,0.000533,5,0.601,-5.978,0,51,0.0568,98.025,4,0.35,0
727,Cape God,Allie X,4,0178e3xmFBH9dboFXVeNya,Sarah Come Home,spotify:track:0178e3xmFBH9dboFXVeNya,2020-02-21,0.0727,0.683,213173,0.7,0,0.0,0,0.128,-4.729,1,46,0.0354,115.056,4,0.451,0
729,Cape God,Allie X,5,1e9vLBXvr5KWCBI07dVgYf,Rings a Bell,spotify:track:1e9vLBXvr5KWCBI07dVgYf,2020-02-21,0.0289,0.725,256506,0.564,0,1.94e-05,3,0.074,-8.46,0,44,0.0855,120.02,4,0.591,0
731,Cape God,Allie X,1,59OLI17MahTupGhjyxaslJ,Fresh Laundry,spotify:track:59OLI17MahTupGhjyxaslJ,2020-02-21,0.262,0.551,236045,0.559,0,6.37e-05,9,0.123,-5.897,0,48,0.0882,85.063,4,0.412,0
732,Cape God,Allie X,10,7wCqInjaUV9WUoulMuC8Ug,Life of the Party,spotify:track:7wCqInjaUV9WUoulMuC8Ug,2020-02-21,0.0499,0.592,211280,0.659,0,0.0,7,0.119,-6.349,0,42,0.129,105.031,4,0.443,0
733,Mystic Familiar,Dan Deacon,1,1NIjx6oS7ECM5UtTpPUFIa,Become a Mountain,spotify:track:1NIjx6oS7ECM5UtTpPUFIa,2020-01-31,0.8,0.484,245414,0.391,0,0.923,0,0.0928,-9.113,0,53,0.0306,134.935,4,0.327,0
734,Mystic Familiar,Dan Deacon,3,7e3a6TancoOHfjb11OHjkU,Arp I: Wide Eyed & Arp II: Float Away - Edit,spotify:track:7e3a6TancoOHfjb11OHjkU,2020-01-31,0.00522,0.443,258574,0.93,0,0.628,8,0.174,-6.387,1,21,0.0965,90.531,4,0.474,0
735,Mystic Familiar,Dan Deacon,1,37NIoXPkVWBOwNnxqGSMTn,Become a Mountain - Edit,spotify:track:37NIoXPkVWBOwNnxqGSMTn,2020-01-31,0.688,0.439,216785,0.393,0,0.882,0,0.111,-9.025,0,24,0.0317,134.979,4,0.347,0
736,Mystic Familiar,Dan Deacon,6,4TPLnMcwEa5ShygjT8vK6b,Arp III: Far From Shore,spotify:track:4TPLnMcwEa5ShygjT8vK6b,2020-01-31,0.00174,0.386,275801,0.745,0,0.069,5,0.665,-8.053,0,29,0.0341,90.483,4,0.0503,0
737,Mystic Familiar,Dan Deacon,11,0oFce15qLh4C7Tx2HT6UBO,Bumble Bee Crown King,spotify:track:0oFce15qLh4C7Tx2HT6UBO,2020-01-31,0.1,0.209,443129,0.939,0,0.807,0,0.204,-6.819,1,26,0.0719,170.013,4,0.103,0
738,Mystic Familiar,Dan Deacon,5,33Raug1kxuwKgl4phEZUv9,Fell Into the Ocean - Edit,spotify:track:33Raug1kxuwKgl4phEZUv9,2020-01-31,0.312,0.589,239985,0.859,0,0.718,1,0.102,-7.511,1,24,0.0299,99.998,4,0.537,0
739,Mystic Familiar,Dan Deacon,2,0LByGRgDGCoCD9rS4mJOgr,Sat By A Tree - Edit,spotify:track:0LByGRgDGCoCD9rS4mJOgr,2020-01-31,0.0143,0.383,234398,0.816,0,0.0122,1,0.0549,-5.445,1,23,0.0307,167.964,4,0.605,0
740,Mystic Familiar,Dan Deacon,4,0CXnkPz6vnnywDQeGuE25P,Arp I: Wide Eyed,spotify:track:0CXnkPz6vnnywDQeGuE25P,2020-01-31,0.00101,0.585,127981,0.527,0,0.493,1,0.598,-10.689,1,30,0.117,181.039,4,0.402,0
741,Mystic Familiar,Dan Deacon,7,0yx8vgjDBVLrgzMFK0u8Jo,Arp IV: Any Moment,spotify:track:0yx8vgjDBVLrgzMFK0u8Jo,2020-01-31,0.0282,0.162,101859,0.393,0,3.6e-06,1,0.072,-8.786,1,27,0.0441,71.612,3,0.0265,0
743,Mystic Familiar,Dan Deacon,8,2cs3IeMLceErTJmKsILIk5,Weeping Birch,spotify:track:2cs3IeMLceErTJmKsILIk5,2020-01-31,0.796,0.481,262708,0.478,0,0.767,7,0.116,-8.371,1,34,0.0344,109.951,3,0.187,0
744,Mystic Familiar,Dan Deacon,4,6u4J1k4otvTppEjafSbDpN,Arp III: Far From Shore - Edit,spotify:track:6u4J1k4otvTppEjafSbDpN,2020-01-31,0.00013,0.357,238674,0.893,0,0.0036,5,0.0732,-6.039,0,20,0.0439,90.501,4,0.0889,0
745,Mystic Familiar,Dan Deacon,6,1CcYbJv84YXy8WQLQilvb0,My Friend - Edit,spotify:track:1CcYbJv84YXy8WQLQilvb0,2020-01-31,0.0119,0.358,265462,0.96,0,0.473,5,0.0921,-6.634,1,19,0.0394,179.992,4,0.251,0
746,Mystic Familiar,Dan Deacon,3,7mXRbgPvpEgCtvs26cbOxc,Sat By A Tree,spotify:track:7mXRbgPvpEgCtvs26cbOxc,2020-01-31,0.033,0.375,266854,0.832,0,0.0181,1,0.071,-5.839,1,40,0.0296,167.971,4,0.357,0
747,Mystic Familiar,Dan Deacon,9,2uSAdfRvDoLVErLq2t8jnR,Fell Into the Ocean,spotify:track:2uSAdfRvDoLVErLq2t8jnR,2020-01-31,0.431,0.598,271786,0.861,0,0.439,1,0.0862,-7.794,1,33,0.0314,100.017,4,0.58,0
748,Mystic Familiar,Dan Deacon,5,7yBcb0ebHDlwiAjTMBbJ4k,Arp II: Float Away,spotify:track:7yBcb0ebHDlwiAjTMBbJ4k,2020-01-31,0.00232,0.335,222762,0.988,0,0.8,8,0.41,-6.054,1,29,0.0986,180.99,4,0.0694,0
749,Mystic Familiar,Dan Deacon,2,73QGEOXih41oOcxYNMN0JK,Hypnagogic,spotify:track:73QGEOXih41oOcxYNMN0JK,2020-01-31,0.96,0.147,93266,0.157,0,0.905,8,0.121,-14.56,1,32,0.053,137.35,4,0.0355,0
750,Rough and Rowdy Ways,Bob Dylan,3,3BQnez3qUm6hdKwxXly7Rw,My Own Version of You,spotify:track:3BQnez3qUm6hdKwxXly7Rw,2020-06-19,0.886,0.599,401360,0.219,0,0.000195,9,0.0891,-19.148,1,50,0.316,170.841,3,0.214,0
751,Rough and Rowdy Ways,Bob Dylan,1,5AJT2Tk8mnDEnCtsikWVu2,I Contain Multitudes,spotify:track:5AJT2Tk8mnDEnCtsikWVu2,2020-06-19,0.934,0.513,276733,0.0816,0,0.000132,0,0.108,-19.555,1,52,0.0782,132.491,4,0.129,0
752,Rough and Rowdy Ways,Bob Dylan,1,1LfTvT9JPYuuZanwxLtZCr,Murder Most Foul,spotify:track:1LfTvT9JPYuuZanwxLtZCr,2020-06-19,0.827,0.393,1014786,0.172,0,0.000537,0,0.0899,-19.711,1,47,0.0413,106.842,4,0.102,0
753,Rough and Rowdy Ways,Bob Dylan,8,3hTrFDlGEyQGD30rFV4oeW,Crossing the Rubicon,spotify:track:3hTrFDlGEyQGD30rFV4oeW,2020-06-19,0.531,0.733,442760,0.217,0,0.000338,0,0.0869,-16.811,1,45,0.0471,68.932,4,0.549,0
754,Rough and Rowdy Ways,Bob Dylan,7,0qI2XsEDWAw04eINOxqwOt,Mother of Muses,spotify:track:0qI2XsEDWAw04eINOxqwOt,2020-06-19,0.887,0.461,269240,0.104,0,0.000314,2,0.108,-20.151,1,45,0.0624,143.997,4,0.191,0
755,Rough and Rowdy Ways,Bob Dylan,2,0JBFlDivbkrskU7oYnjdIU,False Prophet,spotify:track:0JBFlDivbkrskU7oYnjdIU,2020-06-19,0.437,0.453,360013,0.441,0,1.24e-05,0,0.147,-12.408,1,52,0.0556,78.039,4,0.657,0
756,Rough and Rowdy Ways,Bob Dylan,6,74mIBeHhMcIpiAej3nBgo4,Goodbye Jimmy Reed,spotify:track:74mIBeHhMcIpiAej3nBgo4,2020-06-19,0.2,0.741,253853,0.575,0,1.52e-06,4,0.172,-12.431,0,52,0.0765,100.004,4,0.883,0
757,Rough and Rowdy Ways,Bob Dylan,5,2PqGXNc6kQp4iDRpi6SF5U,Black Rider,spotify:track:2PqGXNc6kQp4iDRpi6SF5U,2020-06-19,0.9,0.421,252893,0.115,0,5.58e-05,2,0.11,-19.775,0,45,0.28,80.937,4,0.0696,0
758,Rough and Rowdy Ways,Bob Dylan,9,0EHVdmnOEIMNQydf0sW2a1,Key West (Philosopher Pirate),spotify:track:0EHVdmnOEIMNQydf0sW2a1,2020-06-19,0.843,0.434,574133,0.188,0,0.000174,9,0.0919,-18.628,0,46,0.0433,138.77,4,0.115,0
759,Rough and Rowdy Ways,Bob Dylan,4,5JqAHgYG2j9hwqCwKZpBUI,I've Made Up My Mind to Give Myself to You,spotify:track:5JqAHgYG2j9hwqCwKZpBUI,2020-06-19,0.848,0.654,392213,0.154,0,0.000116,2,0.11,-19.006,1,50,0.0378,134.909,3,0.331,0
760,La vita nuova,Christine and the Queens,3,0E2GdEsBywD8h4NvlqcuUK,Mountains (we met),spotify:track:0E2GdEsBywD8h4NvlqcuUK,2020-02-27,0.607,0.673,169359,0.4,0,0.00125,11,0.13,-7.364,1,46,0.0453,145.905,4,0.487,0
762,La vita nuova,Christine and the Queens,5,6nF1YfVKgEHFKAtmMqIjRF,La vita nuova,spotify:track:6nF1YfVKgEHFKAtmMqIjRF,2020-02-27,0.00311,0.755,268386,0.74,0,0.00584,2,0.098,-8.551,1,54,0.037,120.026,4,0.152,0
763,La vita nuova,Christine and the Queens,6,7k9L8N0jZcz9qFupVeI4Va,I disappear in your arms - bonus,spotify:track:7k9L8N0jZcz9qFupVeI4Va,2020-02-27,0.0471,0.817,236374,0.566,0,0.026,7,0.0816,-6.928,1,52,0.0366,119.991,4,0.372,0
764,La vita nuova,Christine and the Queens,1,5stdNNY7SUv12p5sLkaBlL,"People, I've been sad",spotify:track:5stdNNY7SUv12p5sLkaBlL,2020-02-27,0.257,0.632,260876,0.378,0,0.000104,1,0.143,-9.096,0,66,0.0362,77.98,4,0.223,0
765,La vita nuova,Christine and the Queens,2,12yGUMrIFfFg4zZ240IKtF,Je disparais dans tes bras,spotify:track:12yGUMrIFfFg4zZ240IKtF,2020-02-27,0.0513,0.816,235010,0.524,0,0.122,7,0.0903,-6.465,1,51,0.053,119.994,4,0.386,0
766,Purple Moonlight Pages,R.A.P. Ferreira,13,6LYZ61fem4u5eaa8mNXaSE,AN IDEA IS A WORK OF ART,spotify:track:6LYZ61fem4u5eaa8mNXaSE,2020-03-06,0.348,0.468,255223,0.596,0,0.0838,8,0.103,-9.839,1,32,0.444,76.928,4,0.449,0
767,Purple Moonlight Pages,R.A.P. Ferreira,18,3xMdB30ycph3X7icTPukcF,MASTERPLAN,spotify:track:3xMdB30ycph3X7icTPukcF,2020-03-06,0.852,0.451,159900,0.183,0,0.0668,8,0.118,-18.368,1,29,0.0754,88.496,4,0.484,0
768,Purple Moonlight Pages,R.A.P. Ferreira,3,55YpAaXcfnfuHRs17ff0fg,NONCIPHER,spotify:track:55YpAaXcfnfuHRs17ff0fg,2020-03-06,0.724,0.58,141686,0.81,1,0.0,0,0.15,-6.344,1,36,0.416,106.187,5,0.78,0
769,Purple Moonlight Pages,R.A.P. Ferreira,5,38EWyiOYlmS9zUuC4F8uAn,U.D.I.G. (UNITED DEFENDERS OF INTERNATIONAL GOODWILL),spotify:track:38EWyiOYlmS9zUuC4F8uAn,2020-03-06,0.077,0.694,128896,0.557,0,3.26e-05,1,0.121,-7.76,1,34,0.316,80.55,4,0.642,0
770,Purple Moonlight Pages,R.A.P. Ferreira,1,1olwuteaXYfMzJSQWswUwm,DECORUM,spotify:track:1olwuteaXYfMzJSQWswUwm,2020-03-06,0.841,0.535,108000,0.568,0,1.76e-05,3,0.11,-11.43,0,34,0.267,111.092,3,0.494,0
771,Purple Moonlight Pages,R.A.P. Ferreira,6,3DYLrsFUZe0XtbefYizdoH,LAUNDRY,spotify:track:3DYLrsFUZe0XtbefYizdoH,2020-03-06,0.646,0.726,163404,0.48,0,0.0142,1,0.0614,-9.605,1,44,0.516,94.388,4,0.881,0
772,Purple Moonlight Pages,R.A.P. Ferreira,11,5RplAumrnS8IuLu9I22rKz,LEAVING HELL,spotify:track:5RplAumrnS8IuLu9I22rKz,2020-03-06,0.239,0.599,164462,0.723,0,0.399,5,0.137,-8.674,0,43,0.205,129.952,4,0.648,0
773,Purple Moonlight Pages,R.A.P. Ferreira,7,5Pj9Cgxyx1jcxDvsOE26Q7,DUST UP,spotify:track:5Pj9Cgxyx1jcxDvsOE26Q7,2020-03-06,0.549,0.497,188591,0.464,1,0.0152,8,0.091,-12.561,0,33,0.17,118.797,3,0.174,0
774,Purple Moonlight Pages,R.A.P. Ferreira,17,04ZczAfozyP6FxJmfsukGT,RO TALK,spotify:track:04ZczAfozyP6FxJmfsukGT,2020-03-06,0.476,0.582,250210,0.523,1,0.00524,1,0.449,-7.373,1,32,0.265,94.142,4,0.503,0
775,Purple Moonlight Pages,R.A.P. Ferreira,12,6yUiheTWgpDtsVZYIYn9LF,DOLDRUMS,spotify:track:6yUiheTWgpDtsVZYIYn9LF,2020-03-06,0.679,0.602,193333,0.378,1,0.121,11,0.0966,-13.577,0,34,0.554,80.342,4,0.511,0
776,Purple Moonlight Pages,R.A.P. Ferreira,14,5sZ8O6Yz4omVRCRYcSxjEd,MYTHICAL,spotify:track:5sZ8O6Yz4omVRCRYcSxjEd,2020-03-06,0.0505,0.535,192731,0.681,1,0.0176,5,0.111,-8.953,0,32,0.126,79.587,4,0.578,0
777,Purple Moonlight Pages,R.A.P. Ferreira,15,2Rc5Hkoe48xxB9PIQHMjDr,PINBALL,spotify:track:2Rc5Hkoe48xxB9PIQHMjDr,2020-03-06,0.502,0.534,182859,0.352,1,0.000141,0,0.348,-11.025,0,31,0.392,124.685,1,0.396,0
778,Purple Moonlight Pages,R.A.P. Ferreira,16,3NG8w5NXzJeXgqgZx3xOqs,GOLDEN SARDINE,spotify:track:3NG8w5NXzJeXgqgZx3xOqs,2020-03-06,0.711,0.66,142574,0.479,0,2.42e-06,6,0.105,-8.062,1,31,0.354,83.169,5,0.615,0
779,Purple Moonlight Pages,R.A.P. Ferreira,8,6Dyp8OlPgvIGUnZskJrrwV,CYCLES,spotify:track:6Dyp8OlPgvIGUnZskJrrwV,2020-03-06,0.621,0.582,202887,0.429,0,0.842,5,0.107,-10.598,0,35,0.0712,97.527,4,0.197,0
780,Purple Moonlight Pages,R.A.P. Ferreira,10,3cQJD6xX7FJAmgaHyVVRRN,NO STARVING ARTISTS,spotify:track:3cQJD6xX7FJAmgaHyVVRRN,2020-03-06,0.618,0.664,150800,0.568,0,0.0,6,0.117,-10.103,0,34,0.439,99.774,4,0.449,0
781,Purple Moonlight Pages,R.A.P. Ferreira,2,2MFH1wJ3BppvP7Erx3TZlZ,GREENS,spotify:track:2MFH1wJ3BppvP7Erx3TZlZ,2020-03-06,0.412,0.586,191999,0.551,1,0.0,11,0.101,-10.622,1,35,0.473,101.94,5,0.787,0
782,Purple Moonlight Pages,R.A.P. Ferreira,9,75nOFftynGKHh7D54RGi28,ABSOLUTES,spotify:track:75nOFftynGKHh7D54RGi28,2020-03-06,0.304,0.594,134999,0.628,0,0.0168,1,0.135,-6.777,1,33,0.415,83.235,4,0.847,0
783,Purple Moonlight Pages,R.A.P. Ferreira,4,0VYJarLUX6l1TbahLWe6rk,OMENS & TOTEMS,spotify:track:0VYJarLUX6l1TbahLWe6rk,2020-03-06,0.0829,0.39,180164,0.562,1,8.66e-05,8,0.13,-9.289,0,33,0.305,82.317,4,0.0393,0
784,Ugly is Beautiful,Oliver Tree,5,2PFnwW05Wh0MYkfZxSwfuf,Miracle Man,spotify:track:2PFnwW05Wh0MYkfZxSwfuf,2020-07-17,0.0932,0.67,125051,0.477,1,0.0,0,0.414,-7.774,1,69,0.0308,140.029,4,0.662,0
785,Ugly is Beautiful,Oliver Tree,1,02ZxMmzmXSjOSaHnKsN5ID,"Me, Myself & I",spotify:track:02ZxMmzmXSjOSaHnKsN5ID,2020-07-17,0.0176,0.446,173175,0.861,0,0.00433,8,0.149,-6.765,1,62,0.0492,157.84,4,0.646,0
786,Ugly is Beautiful,Oliver Tree,13,1NqZLnMekPpw6lYTartrng,Introspective,spotify:track:1NqZLnMekPpw6lYTartrng,2020-07-17,0.239,0.553,136879,0.799,1,1.46e-06,4,0.343,-4.46,1,59,0.0362,78.0,4,0.505,0
787,Ugly is Beautiful,Oliver Tree,2,0ssRH9I8P7X7tawJQiIhzE,1993 (feat. Little Ricky ZR3),spotify:track:0ssRH9I8P7X7tawJQiIhzE,2020-07-17,0.00633,0.701,159832,0.676,1,1.34e-05,9,0.0704,-5.873,1,63,0.0642,105.041,4,0.54,0
788,Ugly is Beautiful,Oliver Tree,7,3BIIJgBJJ7NhhCv4MI6n7w,Alien Boy,spotify:track:3BIIJgBJJ7NhhCv4MI6n7w,2020-07-17,0.0597,0.792,164312,0.576,1,0.0,1,0.186,-7.046,1,75,0.132,130.135,4,0.52,0
789,Ugly is Beautiful,Oliver Tree,6,3sm9P6PgKzatTgyiyj0IzQ,Bury Me Alive,spotify:track:3sm9P6PgKzatTgyiyj0IzQ,2020-07-17,0.0149,0.636,164188,0.817,1,3.1e-06,9,0.196,-6.236,1,61,0.167,103.929,4,0.638,0
790,Ugly is Beautiful,Oliver Tree,10,64mQsIB5PehdqjSRBNYLmD,Waste My Time,spotify:track:64mQsIB5PehdqjSRBNYLmD,2020-07-17,0.00473,0.61,207120,0.818,1,0.0,7,0.475,-6.839,1,57,0.0392,144.0,4,0.274,0
791,Ugly is Beautiful,Oliver Tree,4,0jk6J6B9ivegJc7dTg10Mp,Let Me Down,spotify:track:0jk6J6B9ivegJc7dTg10Mp,2020-07-17,0.0114,0.457,111209,0.648,1,1.69e-05,7,0.212,-5.762,1,71,0.0552,160.021,4,0.736,0
792,Ugly is Beautiful,Oliver Tree,9,4KiTVvoDILkT9vi8JhtfZm,Again & Again,spotify:track:4KiTVvoDILkT9vi8JhtfZm,2020-07-17,0.000216,0.575,174119,0.736,0,0.000438,1,0.575,-6.001,0,58,0.0355,135.081,4,0.568,0
793,Ugly is Beautiful,Oliver Tree,11,065bY5WrLvI3NN9VCK0QLe,Jerk,spotify:track:065bY5WrLvI3NN9VCK0QLe,2020-07-17,0.0327,0.521,135020,0.707,1,0.000164,9,0.227,-4.101,0,66,0.0428,159.824,4,0.298,0
794,Ugly is Beautiful,Oliver Tree,3,6ie5en0vOy4GUercEUUNfJ,Cash Machine,spotify:track:6ie5en0vOy4GUercEUUNfJ,2020-07-17,0.0159,0.417,176950,0.624,0,0.000125,9,0.175,-6.61,1,62,0.037,200.136,4,0.497,0
795,Ugly is Beautiful,Oliver Tree,14,6Em6BtxvTsQrXFsFVzAEym,I'm Gone,spotify:track:6Em6BtxvTsQrXFsFVzAEym,2020-07-17,0.00531,0.253,185022,0.676,0,7.85e-06,10,0.256,-6.13,1,62,0.0455,180.031,4,0.306,0
796,Ugly is Beautiful,Oliver Tree,12,6Ph8QwsRfZunN5e1GGBIqa,Hurt,spotify:track:6Ph8QwsRfZunN5e1GGBIqa,2020-07-17,0.0173,0.563,145147,0.784,1,0.0,0,0.467,-5.875,1,72,0.0402,93.992,4,0.424,0
797,Ugly is Beautiful,Oliver Tree,8,0MlFZLrCgd14Q0VNKRO8vo,Joke's On You!,spotify:track:0MlFZLrCgd14Q0VNKRO8vo,2020-07-17,0.00449,0.567,191143,0.8,1,0.000134,11,0.301,-6.887,1,57,0.113,156.963,4,0.376,0
798,songs,Adrianne Lenker,11,0jpEKGcoyt7oNpgI9S9cbA,my angel,spotify:track:0jpEKGcoyt7oNpgI9S9cbA,2020-10-23,0.936,0.466,304871,0.115,0,0.0501,1,0.119,-17.761,0,44,0.0518,133.531,4,0.107,0
