,album,artist,trackNumber,id,name,uri,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,isHit
736,Chixtape 5,Tory Lanez,4.0,0BpYTh0O2ut5wvt0QtDGt4,Beauty In The Benz (feat. Snoop Dogg),spotify:track:0BpYTh0O2ut5wvt0QtDGt4,2019-11-15,0.199,0.72,237452.0,0.517,1.0,0.0,10.0,0.164,-9.191,1.0,58.0,0.369,119.952,5.0,0.445,1.0
738,LAST CHRISTMAS,Wham!,1.0,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,spotify:track:2FRnf9qhLbvw8fu4IBXx78,1984-11-29,0.189,0.735,262960.0,0.478,0.0,2.48e-06,2.0,0.355,-12.472,1.0,86.0,0.0293,107.682,4.0,0.947,1.0
739,~how i'm feeling~,Lauv,10.0,3uc8AGNL0KbvISIrjnfRvN,Mean It,spotify:track:3uc8AGNL0KbvISIrjnfRvN,2020-03-06,0.0407,0.746,232853.0,0.45,0.0,0.0,7.0,0.172,-8.543,1.0,76.0,0.0872,95.998,4.0,0.336,1.0
740,Can’t Fight This Feeling,Bastille,1.0,6lYNtepnbJVzR0tAxj2lW7,Can’t Fight This Feeling,spotify:track:6lYNtepnbJVzR0tAxj2lW7,2019-11-19,0.922,0.319,198889.0,0.307,0.0,0.00284,9.0,0.0744,-11.45,1.0,54.0,0.0323,78.211,4.0,0.175,1.0
742,Chilombo,Jhené Aiko,3.0,75MSZRbAbQuzfUV3Pefvut,None Of Your Concern (feat. Big Sean),spotify:track:75MSZRbAbQuzfUV3Pefvut,2020-03-06,0.856,0.437,259386.0,0.517,1.0,0.0,9.0,0.109,-9.329,0.0,67.0,0.225,82.757,4.0,0.373,1.0
743,Big Conspiracy,J Hus,11.0,5vIXEk3u02WHbcD0h2ozhm,Must Be,spotify:track:5vIXEk3u02WHbcD0h2ozhm,2020-01-24,0.0302,0.561,208426.0,0.71,1.0,0.0,1.0,0.122,-4.676,1.0,59.0,0.351,99.011,4.0,0.618,1.0
744,Rastar,Yung Tory,3.0,5pgOjtwyKuzOVj8QAMKdJB,Netflix & Chill (feat. Fenix Flexin),spotify:track:5pgOjtwyKuzOVj8QAMKdJB,2019-02-22,0.317,0.789,173932.0,0.535,1.0,0.0,1.0,0.117,-7.254,1.0,56.0,0.0923,89.039,4.0,0.773,1.0
746,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,1.0,4etKC4ngPKsQDHUMnYgV3A,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",spotify:track:4etKC4ngPKsQDHUMnYgV3A,2019-11-08,0.353,0.591,175462.0,0.8,1.0,0.0,1.0,0.247,-4.956,1.0,65.0,0.286,139.472,4.0,0.592,1.0
747,Don't Rush (feat. DaBaby),Young T & Bugsey,1.0,3AMxuq6id3YGB57eWeheZQ,Don't Rush (feat. DaBaby),spotify:track:3AMxuq6id3YGB57eWeheZQ,2020-06-12,0.144,0.959,201960.0,0.508,1.0,9.82e-05,2.0,0.136,-7.857,1.0,75.0,0.257,107.998,4.0,0.346,1.0
748,Gangsta (Remix),Darkoo,2.0,0yoXHeL4gJg0DNheK4xqJB,Gangsta,spotify:track:0yoXHeL4gJg0DNheK4xqJB,2019-12-27,0.367,0.708,216000.0,0.649,1.0,0.0,0.0,0.153,-7.961,1.0,68.0,0.306,200.125,4.0,0.595,1.0
749,Chixtape 5,Tory Lanez,3.0,6JsHgIkMYHcbNtKfsal2Mg,Jerry Sprunger (with T-Pain),spotify:track:6JsHgIkMYHcbNtKfsal2Mg,2019-11-15,0.137,0.76,233546.0,0.746,1.0,0.0,0.0,0.0905,-5.331,0.0,71.0,0.227,100.011,4.0,0.449,1.0
750,Yellow Hearts,Ant Saunders,1.0,2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,spotify:track:2W4yABdLc4Jnds67Poi5Nl,2019-06-18,0.177,0.866,223257.0,0.438,0.0,0.0,7.0,0.0743,-8.943,1.0,77.0,0.0719,129.039,4.0,0.695,1.0
752,POST HUMAN: SURVIVAL HORROR,Bring Me The Horizon,8.0,4xWirulal0kGikFE3WSU75,Ludens,spotify:track:4xWirulal0kGikFE3WSU75,2020-10-30,0.000551,0.294,280151.0,0.679,0.0,5.13e-05,8.0,0.165,-6.182,1.0,69.0,0.152,198.03,3.0,0.383,1.0
753,Merry Christmas,Mariah Carey,2.0,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,spotify:track:0bYg9bo50gSsH3LtXe2SQn,1994-11-01,0.164,0.336,241106.0,0.627,0.0,0.0,7.0,0.0708,-7.463,1.0,96.0,0.0384,150.273,4.0,0.35,1.0
754,Hot Pink,Doja Cat,12.0,7f5trao56t7sB7f14QDTmp,Juicy,spotify:track:7f5trao56t7sB7f14QDTmp,2019-11-07,0.102,0.786,203093.0,0.652,1.0,0.0,0.0,0.0697,-2.607,1.0,74.0,0.0669,170.031,4.0,0.483,1.0
755,Certified Hitmaker,Lil Mosey,5.0,7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,2019-11-08,0.484,0.748,123560.0,0.648,1.0,0.0,10.0,0.126,-6.445,0.0,79.0,0.0816,139.952,4.0,0.726,1.0
757,2 Cups,Stay Flee Get Lizzy,1.0,0qQFyJw6mbLyzWSWmx1poL,"2 Cups (feat. Popcaan, Fredo & Tory Lanez)",spotify:track:0qQFyJw6mbLyzWSWmx1poL,2019-09-25,0.0451,0.76,207233.0,0.853,1.0,0.0,6.0,0.117,-7.534,0.0,58.0,0.284,102.964,4.0,0.658,1.0
759,Erratic Cinematic,Gerry Cinnamon,1.0,2c9OnhCwDVpKZWjOPqKiA8,Sometimes,spotify:track:2c9OnhCwDVpKZWjOPqKiA8,2017-09-28,0.0214,0.638,196600.0,0.699,1.0,0.0,9.0,0.0739,-6.736,1.0,67.0,0.0304,149.992,4.0,0.959,1.0
761,Tell Me,Krept & Konan,1.0,0Xw5Jg9aFglPqfH163thrA,Tell Me,spotify:track:0Xw5Jg9aFglPqfH163thrA,2019-10-31,0.136,0.667,215046.0,0.672,0.0,0.0,1.0,0.089,-5.76,0.0,35.0,0.386,163.563,4.0,0.633,1.0
762,Thumb,M Huncho,1.0,3uAN7G71iZl9zN8uxMRpKO,Thumb,spotify:track:3uAN7G71iZl9zN8uxMRpKO,2019-10-31,0.0635,0.897,217793.0,0.538,1.0,0.0,5.0,0.155,-8.329,0.0,53.0,0.0878,115.018,4.0,0.499,1.0
763,Kiss and Tell,AJ Tracey,1.0,29Y1hEc0NSxvFylHFV8W9e,Kiss and Tell,spotify:track:29Y1hEc0NSxvFylHFV8W9e,2019-10-31,0.0652,0.859,192320.0,0.734,1.0,0.0,1.0,0.314,-6.309,1.0,62.0,0.102,142.037,4.0,0.571,1.0
764,Break Up Bye Bye (Frock Destroyers Version),The Cast of RuPaul's Drag Race UK,1.0,13lgFanIzQVjIiVvxyAjjS,Break Up Bye Bye - Frock Destroyers Version,spotify:track:13lgFanIzQVjIiVvxyAjjS,2019-10-31,0.029,0.78,151825.0,0.76,0.0,0.0,11.0,0.157,-4.154,1.0,49.0,0.0923,142.997,4.0,0.892,1.0
765,ROXANNE,Arizona Zervas,1.0,696DnlkuDOXcMAnKlTgXXK,ROXANNE,spotify:track:696DnlkuDOXcMAnKlTgXXK,2019-10-10,0.0522,0.621,163636.0,0.601,1.0,0.0,6.0,0.46,-5.616,0.0,87.0,0.148,116.735,5.0,0.457,1.0
766,We Got Love,Sigala,1.0,35mMXfym6C9VOTUVrcKKZp,We Got Love,spotify:track:35mMXfym6C9VOTUVrcKKZp,2019-11-01,0.0205,0.722,213040.0,0.812,0.0,2.51e-05,9.0,0.131,-3.352,0.0,71.0,0.0924,124.909,4.0,0.657,1.0
767,Charlie's Angels (Original Motion Picture Soundtrack),Various Artists,2.0,7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),spotify:track:7vJS1DPc3FzBtqBs8n3mW5,2019-11-01,0.065,0.727,171840.0,0.583,0.0,0.0,7.0,0.106,-7.385,0.0,65.0,0.0718,147.983,4.0,0.629,1.0
769,Revenge Is Sweet,Krept & Konan,8.0,6jL9fAnZpIvdS8p9I1ToBR,First Time,spotify:track:6jL9fAnZpIvdS8p9I1ToBR,2019-11-01,0.449,0.711,233046.0,0.718,1.0,0.0,7.0,0.102,-5.032,0.0,57.0,0.254,87.527,4.0,0.551,1.0
770,In My Room,Frank Ocean,1.0,4S4Mfvv03M1cHgIOJcbUCL,In My Room,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,2019-11-02,0.594,0.861,133680.0,0.647,1.0,0.661,7.0,0.114,-7.425,1.0,79.0,0.0675,158.037,4.0,0.67,1.0
771,I Feel Love,Sam Smith,1.0,29MOOOmMRPeWyPwKQFoF5t,I Feel Love,spotify:track:29MOOOmMRPeWyPwKQFoF5t,2019-11-01,0.00645,0.719,254453.0,0.708,0.0,0.201,0.0,0.064,-7.418,1.0,70.0,0.0417,126.015,4.0,0.256,1.0
772,YOU,James Arthur,6.0,2deFH5zveEBEUuURpqTN3C,Quite Miss Home,spotify:track:2deFH5zveEBEUuURpqTN3C,2019-10-18,0.608,0.578,243186.0,0.43,0.0,2.67e-06,10.0,0.117,-6.396,1.0,71.0,0.0282,136.824,4.0,0.156,1.0
773,LOVE AND COMPROMISE,Mahalia,9.0,2B7UWqNqKgPVGQQ6FXn2PP,What You Did (feat. Ella Mai),spotify:track:2B7UWqNqKgPVGQQ6FXn2PP,2019-09-06,0.148,0.734,206946.0,0.511,0.0,0.0,0.0,0.29,-4.905,0.0,70.0,0.0592,124.995,4.0,0.727,1.0
774,JESUS IS KING,Kanye West,3.0,2QpGZOhTCHHiKmpSO9FW4h,Follow God,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,2019-10-25,0.000248,0.529,104591.0,0.9,0.0,1.21e-05,1.0,0.0426,-3.503,1.0,75.0,0.418,180.291,4.0,0.434,1.0
775,JESUS IS KING,Kanye West,2.0,39JRmdKFka1Oe09FoOCPI4,Selah,spotify:track:39JRmdKFka1Oe09FoOCPI4,2019-10-25,0.647,0.482,164619.0,0.618,0.0,0.000859,9.0,0.32,-5.673,0.0,64.0,0.197,90.076,3.0,0.146,1.0
776,JESUS IS KING,Kanye West,4.0,3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,spotify:track:3JWiDGQX2eTlFvKj3Yssj3,2019-10-25,0.873,0.799,151873.0,0.291,0.0,0.000641,11.0,0.139,-7.353,0.0,66.0,0.0318,97.984,4.0,0.406,1.0
778,Rare,Selena Gomez,3.0,7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,spotify:track:7eOkHIcaoUhngxxypM5Ajr,2020-01-10,0.114,0.753,162595.0,0.564,0.0,0.0273,10.0,0.359,-7.908,0.0,74.0,0.252,77.342,5.0,0.55,1.0
780,Frail State Of Mind,The 1975,1.0,2i1CnSeLjppv41BTuc7qhY,Frail State Of Mind,spotify:track:2i1CnSeLjppv41BTuc7qhY,2019-10-24,0.0147,0.566,234811.0,0.676,0.0,0.00672,9.0,0.0733,-6.498,1.0,56.0,0.0383,127.973,4.0,0.0492,1.0
782,Better Half of Me,Tom Walker,1.0,114xcQz8sZ6fxRBTZmgmNE,Better Half of Me,spotify:track:114xcQz8sZ6fxRBTZmgmNE,2019-10-04,0.814,0.576,195451.0,0.453,0.0,0.0,3.0,0.267,-4.4,1.0,68.0,0.0294,107.89,4.0,0.418,1.0
783,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2.0,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:3KkXRkHbMCARz0aVfEt68P,2018-12-14,0.556,0.76,158040.0,0.479,0.0,0.0,2.0,0.0703,-5.574,1.0,86.0,0.0466,89.911,4.0,0.913,1.0
784,Nookie,D-Block Europe,1.0,141GIDaZBy7Bn3I2NAFR31,Nookie,spotify:track:141GIDaZBy7Bn3I2NAFR31,2019-09-12,0.563,0.859,199500.0,0.609,1.0,0.0,4.0,0.0936,-5.735,0.0,53.0,0.42,120.046,4.0,0.526,1.0
785,Pony,Rex Orange County,4.0,0YdIIMb2MHuxoUudkAY9gS,Face to Face,spotify:track:0YdIIMb2MHuxoUudkAY9gS,2019-10-25,0.598,0.739,219800.0,0.441,0.0,0.0,10.0,0.176,-7.654,0.0,64.0,0.0604,124.081,4.0,0.442,1.0
787,Trigger,Major Lazer,1.0,0Z26mbSHJ1dkUu7g9DDgif,Trigger,spotify:track:0Z26mbSHJ1dkUu7g9DDgif,2019-10-24,0.128,0.57,171986.0,0.585,0.0,0.000105,8.0,0.111,-7.041,1.0,72.0,0.251,97.285,4.0,0.378,1.0
788,My Blood,Westlife,1.0,0QfK2sctatsomM50LGI8Os,My Blood,spotify:track:0QfK2sctatsomM50LGI8Os,2019-10-25,0.0563,0.549,197893.0,0.711,0.0,0.0,11.0,0.0607,-5.025,1.0,53.0,0.187,187.932,4.0,0.32,1.0
789,Heaven & Hell,Ava Max,16.0,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,spotify:track:7DnAm9FOTWE3cUvso43HhI,2020-09-18,0.0684,0.72,187436.0,0.706,0.0,0.0,1.0,0.166,-4.719,1.0,79.0,0.0473,133.002,4.0,0.62,1.0
790,AJ Tracey (Deluxe),AJ Tracey,16.0,1QzSfrc3vbCBC0A68X8trZ,Halloween (feat. Young Adz),spotify:track:1QzSfrc3vbCBC0A68X8trZ,2019-10-25,0.225,0.791,145064.0,0.667,1.0,0.0,7.0,0.121,-8.888,1.0,43.0,0.0494,101.005,4.0,0.629,1.0
791,Harleys In Hawaii,Katy Perry,1.0,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,spotify:track:5nCthAh3jt4xKuLJAifAaR,2019-10-16,0.185,0.722,185815.0,0.757,0.0,6.32e-06,10.0,0.126,-6.207,0.0,66.0,0.132,140.094,4.0,0.721,1.0
792,Revenge Is Sweet,Krept & Konan,7.0,2uuAE79hwuYDzEI20wDRpy,G Love,spotify:track:2uuAE79hwuYDzEI20wDRpy,2019-11-01,0.175,0.599,165774.0,0.789,1.0,1.67e-05,1.0,0.092,-4.077,0.0,63.0,0.385,139.812,5.0,0.644,1.0
793,Rare,Selena Gomez,4.0,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,2020-01-10,0.556,0.488,206458.0,0.343,0.0,0.0,4.0,0.21,-8.985,1.0,84.0,0.0436,102.819,4.0,0.0978,1.0
794,DHL,Frank Ocean,1.0,2INhKpUdzh7v0j041gZNsz,DHL,spotify:track:2INhKpUdzh7v0j041gZNsz,2019-10-19,0.582,0.819,268893.0,0.458,1.0,0.173,4.0,0.128,-10.223,0.0,69.0,0.167,122.981,4.0,0.232,1.0
796,Somebody,Internet Money,1.0,735RSTb2xbtWbDtKD9XDYi,Somebody,spotify:track:735RSTb2xbtWbDtKD9XDYi,2019-10-11,0.363,0.63,174333.0,0.671,1.0,0.0,6.0,0.113,-6.659,0.0,70.0,0.256,89.921,4.0,0.333,1.0
797,Part 2 Everything Not Saved Will Be Lost,Foals,2.0,6be1c0AWyPxxSS0qiYzoUC,The Runner,spotify:track:6be1c0AWyPxxSS0qiYzoUC,2019-10-18,0.0148,0.513,261936.0,0.953,0.0,3.03e-05,2.0,0.112,-2.626,0.0,63.0,0.0539,104.022,4.0,0.466,1.0
798,Ivy To Roses (Mixtape),Mabel,1.0,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,spotify:track:5WHTFyqSii0lmT9R21abT8,2019-01-18,0.296,0.674,178480.0,0.881,0.0,3.01e-06,9.0,0.0793,-2.853,1.0,81.0,0.147,98.994,4.0,0.234,1.0
801,There For You,Gorgon City,1.0,4Qv71lFPCObf7zol1uWCJb,There For You,spotify:track:4Qv71lFPCObf7zol1uWCJb,2019-08-16,0.00529,0.533,186493.0,0.844,0.0,8.91e-05,11.0,0.0722,-5.04,0.0,68.0,0.0302,123.971,4.0,0.712,1.0
802,Joys,Roberto Surace,1.0,2owws8NRqfPUdIn3Uag7Yp,Joys,spotify:track:2owws8NRqfPUdIn3Uag7Yp,2019-07-26,0.000126,0.808,135218.0,0.749,0.0,0.0948,2.0,0.0459,-6.482,1.0,59.0,0.0431,125.002,4.0,0.923,1.0
804,47 (feat. Stefflon Don),Sidhu Moose Wala,1.0,15rEEVR9tYJS4hbubgS3u7,47 (feat. Stefflon Don),spotify:track:15rEEVR9tYJS4hbubgS3u7,2019-10-10,0.0756,0.542,194250.0,0.635,1.0,7.54e-06,9.0,0.372,-7.768,1.0,54.0,0.309,93.42,4.0,0.544,1.0
806,PTSD,D-Block Europe,8.0,3rCOBAs3ZykwJlltmyD3nW,Outside,spotify:track:3rCOBAs3ZykwJlltmyD3nW,2019-09-27,0.543,0.592,296770.0,0.483,1.0,0.0,5.0,0.0804,-9.086,1.0,58.0,0.43,110.153,4.0,0.226,1.0
807,Opp Thot,Poundz,1.0,4VRE2Ler8le7DUymvKepY1,Opp Thot,spotify:track:4VRE2Ler8le7DUymvKepY1,2019-10-11,0.351,0.895,196153.0,0.778,1.0,7.67e-05,1.0,0.0934,-6.4,0.0,62.0,0.184,141.984,4.0,0.739,1.0
809,Late Night Feelings,Mark Ronson,6.0,68e673a92s9HYTeZQD3sBX,Don't Leave Me Lonely (feat. YEBBA),spotify:track:68e673a92s9HYTeZQD3sBX,2019-06-21,0.13,0.681,216373.0,0.736,0.0,0.00511,8.0,0.073,-7.501,1.0,58.0,0.0743,106.958,4.0,0.26,1.0
810,Easy,Camila Cabello,1.0,46D0hYb1B7qiU33VtXt21W,Easy,spotify:track:46D0hYb1B7qiU33VtXt21W,2019-10-11,0.411,0.574,194686.0,0.593,0.0,1.55e-06,4.0,0.0966,-5.731,0.0,69.0,0.0463,128.073,4.0,0.355,1.0
812,Pump It Up,Endor,1.0,4tcPIwy0UvLYjhXLrMyx89,Pump It Up,spotify:track:4tcPIwy0UvLYjhXLrMyx89,2020-03-12,0.207,0.898,150635.0,0.893,0.0,9.33e-05,1.0,0.061,-7.255,1.0,59.0,0.225,129.047,4.0,0.653,1.0
813,Last Day Of Summer,Summer Walker,13.0,14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,spotify:track:14SaZBTjxlorHJQxXh01Hu,2018-10-19,0.443,0.656,222374.0,0.432,1.0,0.0,6.0,0.132,-9.481,0.0,78.0,0.217,97.022,4.0,0.0897,1.0
814,Good Thing (with Kehlani),Zedd,1.0,5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),spotify:track:5aUSEPNd3m5xliFK4pn5mU,2019-09-27,0.399,0.693,210901.0,0.564,1.0,0.0,1.0,0.0409,-3.857,0.0,74.0,0.0378,185.913,3.0,0.574,1.0
816,HIGHEST IN THE ROOM,Travis Scott,1.0,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,2019-10-04,0.0546,0.598,175720.0,0.427,1.0,5.83e-06,7.0,0.21,-8.764,0.0,88.0,0.0317,76.469,4.0,0.0605,1.0
817,New Beginnings,REASON,6.0,36ihGPfIrRqwQGl9kYMyGs,I Can Make It,spotify:track:36ihGPfIrRqwQGl9kYMyGs,2020-10-09,0.253,0.759,237034.0,0.482,1.0,0.0,0.0,0.0372,-6.385,1.0,53.0,0.407,80.95,4.0,0.849,1.0
819,Over It,Summer Walker,5.0,3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),spotify:track:3TTMUI5dFcbeNSDTTDY9M8,2019-10-04,0.159,0.679,181013.0,0.728,1.0,0.0,5.0,0.107,-3.092,0.0,75.0,0.154,152.001,4.0,0.46,1.0
821,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1.0,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,2019-10-04,0.0687,0.474,189322.0,0.631,1.0,0.0,5.0,0.132,-5.884,0.0,84.0,0.343,180.051,4.0,0.425,1.0
822,Trust Issues,NSG,1.0,2cgELeRnPeDFuGrY96Lj6m,Trust Issues,spotify:track:2cgELeRnPeDFuGrY96Lj6m,2019-10-03,0.0679,0.469,201600.0,0.848,0.0,1.35e-05,7.0,0.159,-4.556,0.0,55.0,0.337,73.936,3.0,0.81,1.0
823,Nice To Meet Ya,Niall Horan,1.0,3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,spotify:track:3cphb8kdsjElYR7r5icK3H,2019-10-04,0.0119,0.591,158805.0,0.841,0.0,0.0,4.0,0.395,-4.351,0.0,76.0,0.0304,109.034,4.0,0.392,1.0
824,Hollywood's Bleeding,Post Malone,2.0,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,2019-09-06,0.0545,0.617,150866.0,0.684,1.0,0.0,0.0,0.104,-3.618,1.0,77.0,0.0439,132.113,4.0,0.295,1.0
825,AJ Tracey (Deluxe),AJ Tracey,18.0,25eKX2aM9U87ZMqVoJ1bAC,Cat Pack,spotify:track:25eKX2aM9U87ZMqVoJ1bAC,2019-10-25,0.00373,0.91,165372.0,0.645,1.0,0.0,5.0,0.0599,-9.377,1.0,43.0,0.327,139.969,4.0,0.332,1.0
826,Over It,Summer Walker,12.0,4Qxn47gWPSucovKrMyRf1z,Stretch You Out (feat. A Boogie wit da Hoodie),spotify:track:4Qxn47gWPSucovKrMyRf1z,2019-10-04,0.25,0.64,143493.0,0.519,1.0,0.0,1.0,0.0883,-6.757,0.0,66.0,0.188,103.359,4.0,0.252,1.0
827,Cry for Me,Camila Cabello,1.0,40nPimvmG05WYS7983bawZ,Cry for Me,spotify:track:40nPimvmG05WYS7983bawZ,2019-10-04,0.05,0.721,189133.0,0.805,0.0,0.0,9.0,0.153,-4.134,0.0,60.0,0.0927,118.058,4.0,0.653,1.0
828,Something About You (with Rudimental) [Alternate Versions],Elderbrook,1.0,6sgqf4wXFWSAmjL1TEXNvZ,Something About You (with Rudimental) - Chill Mix,spotify:track:6sgqf4wXFWSAmjL1TEXNvZ,2019-10-04,0.365,0.8,166533.0,0.516,0.0,0.00206,6.0,0.134,-8.076,0.0,67.0,0.127,106.122,4.0,0.443,1.0
830,Without Fear,Dermot Kennedy,2.0,70pP6E6VvznsfrSsznnQnk,All My Friends,spotify:track:70pP6E6VvznsfrSsznnQnk,2019-10-04,0.226,0.509,247060.0,0.658,0.0,0.0,0.0,0.329,-6.348,1.0,61.0,0.0753,104.401,4.0,0.196,1.0
831,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,5.0,6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,2019-03-29,0.283,0.726,168839.0,0.444,0.0,0.143,8.0,0.177,-8.922,0.0,80.0,0.372,185.044,4.0,0.569,1.0
832,MELT,SHAED,2.0,0lsRatBUs9HNIZAmoGABzk,Trampoline,spotify:track:0lsRatBUs9HNIZAmoGABzk,2018-09-21,0.488,0.689,184060.0,0.412,0.0,0.00016,7.0,0.0659,-7.523,0.0,69.0,0.0301,126.754,4.0,0.537,1.0
833,World War Joy,The Chainsmokers,6.0,3g0mEQx3NTanacLseoP0Gw,Takeaway,spotify:track:3g0mEQx3NTanacLseoP0Gw,2019-12-06,0.126,0.528,209880.0,0.511,0.0,0.0,3.0,0.101,-8.144,1.0,80.0,0.0324,100.1,4.0,0.351,1.0
834,PTSD,D-Block Europe,7.0,1W8UflmoVZXS3TUFftuulB,Playing For Keeps,spotify:track:1W8UflmoVZXS3TUFftuulB,2019-09-27,0.16,0.885,203604.0,0.508,1.0,0.0,10.0,0.106,-6.921,0.0,54.0,0.349,137.96,4.0,0.748,1.0
835,No.6 Collaborations Project,Ed Sheeran,2.0,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),spotify:track:4vUmTMuQqjdnvlZmAH61Qk,2019-07-12,0.148,0.857,204466.0,0.621,0.0,0.0,9.0,0.0865,-6.376,0.0,80.0,0.0825,97.989,4.0,0.668,1.0
837,Writing on the Wall (feat. Post Malone & Cardi B),French Montana,1.0,7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),spotify:track:7x9nXsowok1JszkVztI5NI,2019-09-27,0.283,0.773,201270.0,0.836,1.0,2.1e-05,9.0,0.0828,-2.326,0.0,64.0,0.153,112.01,4.0,0.497,1.0
838,T Wayne’s World 3,Tion Wayne,8.0,0RniiBbrT5QUD9TlZvlFGo,2 ON 2 - Tion Wayne x JAY1,spotify:track:0RniiBbrT5QUD9TlZvlFGo,2019-09-27,0.283,0.645,161140.0,0.68,1.0,0.0,9.0,0.165,-8.121,1.0,55.0,0.49,145.943,5.0,0.517,1.0
840,SKRR (feat. OFB),Yxng Bane,1.0,0eoBz79KtUGtpS3Tm8Zqst,SKRR (feat. OFB),spotify:track:0eoBz79KtUGtpS3Tm8Zqst,2019-09-26,0.0936,0.856,210285.0,0.669,1.0,0.0,11.0,0.123,-7.193,0.0,41.0,0.286,104.995,4.0,0.396,1.0
841,223's (feat. 9lokknine),YNW Melly,1.0,4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine),spotify:track:4sjiIpEv617LDXaidKioOI,2019-08-09,0.0388,0.932,176640.0,0.547,1.0,0.0,0.0,0.0924,-7.787,0.0,72.0,0.333,94.998,4.0,0.695,1.0
842,Chicken Noodle Soup (feat. Becky G),j-hope,1.0,6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),spotify:track:6wyr4ReB05D9sJB1Rsmcqo,2019-09-27,0.00502,0.826,235497.0,0.817,0.0,1.09e-05,2.0,0.294,-4.081,1.0,73.0,0.0921,97.053,4.0,0.168,1.0
843,Snacks (Supersize),Jax Jones,14.0,1pRShUtGOG6ZP5fsnw9G4h,This Is Real (ft. Ella Henderson),spotify:track:1pRShUtGOG6ZP5fsnw9G4h,2019-09-06,0.0259,0.684,199160.0,0.819,0.0,0.0775,6.0,0.0985,-5.072,1.0,70.0,0.0413,122.008,4.0,0.607,1.0
844,Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Diplo,4.0,6eXFl418w8hsxKcLgv1jwJ,Lonely (with Jonas Brothers),spotify:track:6eXFl418w8hsxKcLgv1jwJ,2020-05-27,0.0611,0.739,139809.0,0.717,0.0,0.0,1.0,0.206,-5.123,1.0,77.0,0.0565,98.047,4.0,0.529,1.0
845,KIRK,DaBaby,1.0,77KMttn3Lic7ZQKDlPqp8v,INTRO,spotify:track:77KMttn3Lic7ZQKDlPqp8v,2019-09-27,0.0342,0.862,172800.0,0.685,1.0,0.0,0.0,0.204,-7.699,0.0,68.0,0.242,100.024,4.0,0.672,1.0
848,4AM in Coventry,JAY1,1.0,2BNgc0c0zXaHpao46xzqit,4AM in Coventry,spotify:track:2BNgc0c0zXaHpao46xzqit,2019-09-18,0.0996,0.897,145943.0,0.478,1.0,0.0,2.0,0.0662,-12.039,1.0,57.0,0.565,147.921,4.0,0.733,1.0
849,Sunsets & Full Moons,The Script,2.0,600oiqLkQIJ85HvQGIQWvO,The Last Time,spotify:track:600oiqLkQIJ85HvQGIQWvO,2019-11-08,0.0486,0.521,196106.0,0.746,0.0,0.0,5.0,0.236,-3.421,1.0,66.0,0.0349,132.014,4.0,0.15,1.0
